 
20.08036, -0.02685554, -0.03539442, 5, 0.5779736, 0.0897778547337012743145765, 1964.536, -1479.921, -2.423912, 0.004900447, 0.07899015, 87.41855, 1.440735, 1.157371, 2.529814
 
20.09036, -0.02852008, -0.03566298, 5, 0.57816, 0.0866249642689084841634342, 2079.514, -1480.832, -2.423912, 0.004900447, 0.07899015, 89.94482, 1.440735, 1.156922, 2.532337
 
20.10036, -0.02994996, -0.03594818, 5, 0.5783873, 0.0835073233309200540267429874, 2197.779, -1481.745, -2.423912, 0.004900447, 0.07899015, 92.47183, 1.440735, 1.156473, 2.534861
 
20.11036, -0.03113401, -0.03624768, 5, 0.5785924, 0.0804207238539961931728389, 2319.33, -1482.658, -2.423912, 0.004900447, 0.07899015, 94.99958, 1.440735, 1.156024, 2.537385
 
20.12037, -0.03205828, -0.03655902, 5, 0.5787969, 0.0773591383699693155829386, 2444.169, -1483.573, -2.423912, 0.004900447, 0.07899015, 97.52805, 1.440735, 1.155575, 2.539909
 
20.13037, -0.03271052, -0.0368796, 5, 0.5790004, 0.0743186713484863385512131, 2572.296, -1484.49, -2.423912, 0.004900447, 0.07899015, 100.0572, 1.440735, 1.155127, 2.542433
 
20.14037, -0.03307804, -0.03720671, 5, 0.5792028, 0.0712956281747998883542185, 2703.708, -1485.407, -2.423912, 0.004900447, 0.07899015, 102.5871, 1.440735, 1.154678, 2.544957
 
20.15037, -0.03314684, -0.03753749, 5, 0.5794045, 0.0682857114873457991806983, 2838.411, -1486.327, -2.423912, 0.004900447, 0.07899015, 105.1177, 1.440735, 1.154229, 2.547481
 
20.16037, -0.03303328, -0.03786896, 5, 0.5851097, 0.0652857177984126019713522, 2980.006, -1487.248, -2.423912, 0.004900447, 0.07899015, 107.7142, 1.440735, 1.15378, 2.550004
 
20.17037, -0.03269195, -0.03819929, 5, 0.6049005, 0.0622542138453349966800282874, 3130.091, -1488.17, -2.423912, 0.004900447, 0.07899015, 110.4001, 1.440735, 1.153331, 2.552528
 
20.18037, -0.03207384, -0.03852621, 5, 0.6254362, 0.0591827834966337367027413, 3289.052, -1489.094, -2.423912, 0.004900447, 0.07899015, 113.1758, 1.440735, 1.152883, 2.555052
 
20.19037, -0.03098979, -0.03884695, 5, 0.6377771, 0.0560758245716761213913925, 3452.15, -1490.019, -2.423912, 0.004900447, 0.07899015, 115.9554, 1.440735, 1.152434, 2.557576
 
20.20037, -0.02948391, -0.03915685, 5, 0.6351339, 0.052981556815805406151209, 3618.375, -1490.946, -2.423912, 0.004900447, 0.07899015, 118.7221, 1.440735, 1.151985, 2.5601
 
20.21037, -0.02756575, -0.03945169, 5, 0.6321441, 0.0499076819939028232153518, 3787.671, -1491.874, -2.423912, 0.004900447, 0.07899015, 121.476, 1.440735, 1.151536, 2.562624
 
20.22037, -0.0252253, -0.03972735, 5, 0.6291665, 0.0468516774989204284286823874, 3959.971, -1492.803, -2.423912, 0.004900447, 0.07899015, 124.2168, 1.440735, 1.151087, 2.565148
 
20.23037, -0.02246083, -0.0399796, 5, 0.6261792, 0.0438147041765791161380157, 4135.213, -1493.734, -2.423912, 0.004900447, 0.07899015, 126.9445, 1.440735, 1.150639, 2.567672
 
20.24037, -0.01926974, -0.04020421, 5, 0.6231617, 0.0407970522383095285042338, 4313.336, -1494.667, -2.423912, 0.004900447, 0.07899015, 129.6591, 1.440735, 1.15019, 2.570195
 
20.25037, -0.01565479, -0.04039691, 5, 0.6203688, 0.0377975720003684134437651, 4494.676, -1495.6, -2.423912, 0.004900447, 0.07899015, 132.3664, 1.440735, 1.149741, 2.572719
 
20.26037, -0.01163764, -0.04055345, 5, 0.6204612, 0.0348201701550868307850246, 4680.001, -1496.536, -2.423912, 0.004900447, 0.07899015, 135.0779, 1.440735, 1.149292, 2.575243
 
20.27037, -0.007199828, -0.04066983, 5, 0.621447, 0.0318602144815580640655296874, 4869.325, -1497.472, -2.423912, 0.004900447, 0.07899015, 137.7936, 1.440735, 1.148843, 2.577767
 
20.28037, -0.002351513, -0.04074183, 5, 0.6224343, 0.0289237324479495876842828126, 5062.662, -1498.41, -2.423912, 0.004900447, 0.07899015, 140.5136, 1.440735, 1.148394, 2.580291
 
20.29037, 0.002904305, -0.04076535, 5, 0.6234007, 0.0260134810628499907245936, 5260.025, -1499.35, -2.423912, 0.004900447, 0.07899015, 143.2378, 1.440735, 1.147946, 2.582815
 
20.30037, 0.008550946, -0.0407363, 5, 0.6243684, 0.0231362356469588049438276874, 5461.432, -1500.291, -2.423912, 0.004900447, 0.07899015, 145.9662, 1.440735, 1.147497, 2.585339
 
20.31037, 0.01459007, -0.04065079, 5, 0.6253583, 0.0202920185242320962069379874, 5666.892, -1501.233, -2.423912, 0.004900447, 0.07899015, 148.6989, 1.440735, 1.147048, 2.587862
 
20.32037, 0.02099314, -0.04050489, 5, 0.6263279, 0.0174899490307683670276818, 5876.423, -1502.177, -2.423912, 0.004900447, 0.07899015, 151.4358, 1.440735, 1.146599, 2.590386
 
20.33037, 0.02773713, -0.04029496, 5, 0.6272981, 0.0147363225222098913405525, 6090.037, -1503.123, -2.423912, 0.004900447, 0.07899015, 154.177, 1.440735, 1.146151, 2.59291
 
20.34037, 0.03480716, -0.04001759, 5, 0.6282698, 0.0120341973805528729342998, 6307.75, -1504.069, -2.423912, 0.004900447, 0.07899015, 156.9224, 1.440735, 1.145702, 2.595434
 
20.35037, 0.04216907, -0.03966952, 5, 0.6292635, 0.0093914595433169971291604613, 6529.574, -1505.018, -2.423912, 0.004900447, 0.07899015, 159.6721, 1.440735, 1.145253, 2.597958
 
20.36037, 0.04978758, -0.03924783, 5, 0.6302584, 0.00681522588773167954420419, 6755.524, -1505.967, -2.423912, 0.004900447, 0.07899015, 162.426, 1.440735, 1.144804, 2.600482
 
20.37037, 0.05762731, -0.03874995, 5, 0.6312327, 0.00431167233627338784510249, 6985.61, -1506.918, -2.423912, 0.004900447, 0.07899015, 165.1842, 1.440735, 1.144355, 2.603005
 
20.38037, 0.06564689, -0.03817368, 5, 0.632208, 0.001887602114587221666459, 7219.855, -1507.871, -2.423912, 0.004900447, 0.07899015, 167.9466, 1.440735, 1.143906, 2.605529
 
20.39037, 0.07380456, -0.0375172, 5, 0.6332056, -0.0004510028500295012986550409, 7458.264, -1508.825, -2.423912, 0.004900447, 0.07899015, 170.7133, 1.440735, 1.143458, 2.608053
 
20.40037, 0.08204673, -0.03677916, 5, 0.634183, -0.0026962416630064534666377987, 7700.854, -1509.781, -2.423912, 0.004900447, 0.07899015, 173.4843, 1.440735, 1.143009, 2.610577
 
20.41037, 0.09031712, -0.03595869, 5, 0.6351612, -0.0048406351293054508278053313, 7947.638, -1510.737, -2.423912, 0.004900447, 0.07899015, 176.2596, 1.440735, 1.14256, 2.613101
 
20.42037, 0.09855156, -0.03505552, 5, 0.6361617, -0.00687596714009499775640061, 8198.631, -1511.696, -2.423912, 0.004900447, 0.07899015, 179.0392, 1.440735, 1.142111, 2.615625
 
20.43037, 0.1066812, -0.03407, 5, 0.6371418, -0.0087940693598096967784357713, 8453.843, -1512.655, -2.423912, 0.004900447, 0.07899015, 181.823, 1.440735, 1.141662, 2.618149
 
20.44037, 0.1146419, -0.03300319, 5, 0.6381447, -0.01058880046810516649155479, 8713.293, -1513.617, -2.423912, 0.004900447, 0.07899015, 184.6111, 1.440735, 1.141214, 2.620672
 
20.45037, 0.1223684, -0.03185678, 5, 0.6391264, -0.0122546129618712684534741, 8976.992, -1514.579, -2.423912, 0.004900447, 0.07899015, 187.4035, 1.440735, 1.140765, 2.623196
 
20.46037, 0.1297874, -0.03063309, 5, 0.6401315, -0.0137851657213557992875359, 9244.95, -1515.543, -2.423912, 0.004900447, 0.07899015, 190.2003, 1.440735, 1.140316, 2.62572
 
20.47037, 0.1368115, -0.02933522, 5, 0.6411372, -0.0151723093863561681916665, 9517.186, -1516.509, -2.423912, 0.004900447, 0.07899015, 193.0013, 1.440735, 1.139867, 2.628244
 
20.48037, 0.1433565, -0.0279671, 5, 0.642122, -0.0164095365236466383659632, 9793.708, -1517.476, -2.423912, 0.004900447, 0.07899015, 195.8065, 1.440735, 1.139418, 2.630768
 
20.49037, 0.1493597, -0.02653354, 5, 0.6431078, -0.0174948937870616798962185, 10074.54, -1518.444, -2.423912, 0.004900447, 0.07899015, 198.6161, 1.440735, 1.13897, 2.633292
 
20.50037, 0.1547288, -0.02503994, 5, 0.6441166, -0.0184218179334851122706952, 10359.68, -1519.414, -2.423912, 0.004900447, 0.07899015, 201.4301, 1.440735, 1.138521, 2.635816
 
20.51037, 0.159384, -0.02349265, 5, 0.6451042, -0.0191866478341038279930501, 10649.15, -1520.385, -2.423912, 0.004900447, 0.07899015, 204.2483, 1.440735, 1.138072, 2.63834
 
20.52037, 0.1632476, -0.02189881, 5, 0.6461151, -0.0197865818324175527291913, 10942.97, -1521.358, -2.423912, 0.004900447, 0.07899015, 207.0709, 1.440735, 1.137623, 2.640863
 
20.53037, 0.166238, -0.02026634, 5, 0.6471049, -0.0202187401380793909484586, 11241.13, -1522.332, -2.423912, 0.004900447, 0.07899015, 209.8978, 1.440735, 1.137174, 2.643387
 
20.54037, 0.1682744, -0.01860396, 5, 0.6480954, -0.0204808233836029501034897126, 11543.67, -1523.308, -2.423912, 0.004900447, 0.07899015, 212.729, 1.440735, 1.136726, 2.645911
 
20.55037, 0.1692989, -0.01692121, 5, 0.6491091, -0.020574316112074367788425, 11850.59, -1524.285, -2.423912, 0.004900447, 0.07899015, 215.5645, 1.440735, 1.136277, 2.648435
 
20.56038, 0.169231, -0.01522822, 5, 0.6501017, -0.0204976109986485302430882, 12161.89, -1525.263, -2.423912, 0.004900447, 0.07899015, 218.4044, 1.440735, 1.135828, 2.650959
 
20.57038, 0.1680352, -0.01353591, 5, 0.6511173, -0.0202557197714873944099983, 12477.61, -1526.243, -2.423912, 0.004900447, 0.07899015, 221.2486, 1.440735, 1.135379, 2.653483
 
20.58038, 0.165647, -0.01185556, 5, 0.6521121, -0.0198494907409257047090397, 12797.75, -1527.225, -2.423912, 0.004900447, 0.07899015, 224.0971, 1.440735, 1.13493, 2.656007
 
20.59038, 0.1620297, -0.01019909, 5, 0.6531076, -0.0192836454236949991614111, 13122.31, -1528.208, -2.423912, 0.004900447, 0.07899015, 226.95, 1.440735, 1.134482, 2.65853
 
20.60038, 0.1571592, -0.008578795, 5, 0.6541261, -0.0185643340697221748112744, 13451.32, -1529.192, -2.423912, 0.004900447, 0.07899015, 229.8072, 1.440735, 1.134033, 2.661054
 
20.61038, 0.1510016, -0.007007203, 5, 0.6551458, -0.0176961442520017047714255, 13784.78, -1530.177, -2.423912, 0.004900447, 0.07899015, 232.6687, 1.440735, 1.133584, 2.663578
 
20.62038, 0.1435573, -0.005497186, 5, 0.6561666, -0.016687715341574275633845, 14122.74, -1531.165, -2.423912, 0.004900447, 0.07899015, 235.5348, 1.440735, 1.133135, 2.666102
 
20.63038, 0.1348471, -0.004061613, 5, 0.6572773, -0.0155496735415803701318217, 14465.25, -1532.153, -2.423912, 0.004900447, 0.07899015, 238.4058, 1.440735, 1.132686, 2.668626
 
20.64038, 0.1248828, -0.002713142, 5, 0.658412, -0.0142909261105348046741418, 14812.33, -1533.143, -2.423912, 0.004900447, 0.07899015, 241.2818, 1.440735, 1.132238, 2.67115
 
20.65038, 0.1137155, -0.001464314, 5, 0.6595255, -0.0129243986190643429216755, 15163.98, -1534.135, -2.423912, 0.004900447, 0.07899015, 244.1626, 1.440735, 1.131789, 2.673674
 
20.66038, 0.1014081, -0.000327159, 5, 0.6606848, -0.0114635300887878306841704, 15520.24, -1535.128, -2.423912, 0.004900447, 0.07899015, 247.0485, 1.440735, 1.13134, 2.676197
 
20.67038, 0.08802756, 0.0006869223, 5, 0.6618232, -0.00992128627345315109501754, 15881.09, -1536.122, -2.423912, 0.004900447, 0.07899015, 249.9392, 1.440735, 1.130891, 2.678721
 
20.68038, 0.07366458, 0.001567198, 5, 0.6629629, -0.00831234629044480924092711, 16246.58, -1537.118, -2.423912, 0.004900447, 0.07899015, 252.8349, 1.440735, 1.130442, 2.681245
 
20.69038, 0.05845396, 0.002303844, 5, 0.6641263, -0.0066550749423122017761815913, 16616.7, -1538.115, -2.423912, 0.004900447, 0.07899015, 255.7355, 1.440735, 1.129994, 2.683769
 
20.70038, 0.04250266, 0.002888384, 5, 0.6652687, -0.0049636870081513867529404887, 16991.48, -1539.114, -2.423912, 0.004900447, 0.07899015, 258.6411, 1.440735, 1.129545, 2.686293
 
20.71038, 0.02597377, 0.00331341, 5, 0.6663898, -0.00325711097040518650512429, 17370.92, -1540.114, -2.423912, 0.004900447, 0.07899015, 261.5516, 1.440735, 1.129096, 2.688817
 
20.72038, 0.009012656, 0.003573148, 5, 0.667557, -0.00155122139431145507485053, 17755.05, -1541.115, -2.423912, 0.004900447, 0.07899015, 264.4671, 1.440735, 1.128647, 2.69134
 
20.73038, -0.008188365, 0.003663274, 5, 0.6686806, 0.000134658661761492351399945, 18143.87, -1542.118, -2.423912, 0.004900447, 0.07899015, 267.3875, 1.440735, 1.128198, 2.693864
 
20.74038, -0.02541955, 0.003581391, 5, 0.6698507, 0.00178087686109171152534465, 18537.41, -1543.123, -2.423912, 0.004900447, 0.07899015, 270.313, 1.440735, 1.12775, 2.696388
 
20.75038, -0.04247822, 0.003327195, 5, 0.6709996, 0.0033697967202000739081851513, 18935.67, -1544.129, -2.423912, 0.004900447, 0.07899015, 273.2434, 1.440735, 1.127301, 2.698912
 
20.76038, -0.0591477, 0.002902413, 5, 0.6721497, 0.0048837225971236141125127113, 19338.68, -1545.136, -2.423912, 0.004900447, 0.07899015, 276.1788, 1.440735, 1.126852, 2.701436
 
20.77038, -0.07521675, 0.002310936, 5, 0.6733238, 0.00630667612022829744010998, 19746.44, -1546.145, -2.423912, 0.004900447, 0.07899015, 279.1191, 1.440735, 1.126403, 2.70396
 
20.78038, -0.09043746, 0.001558768, 5, 0.6744766, 0.0076205905117796743339345287, 20158.96, -1547.155, -2.423912, 0.004900447, 0.07899015, 282.0645, 1.440735, 1.125954, 2.706484
 
20.79038, -0.1045854, 0.0006543938, 5, 0.6756305, 0.00881065382685396134915388, 20576.27, -1548.167, -2.423912, 0.004900447, 0.07899015, 285.0149, 1.440735, 1.125506, 2.709008
 
20.80038, -0.117432, -0.0003914605, 5, 0.6767858, 0.0098627283040040020517648487, 20998.38, -1549.18, -2.423912, 0.004900447, 0.07899015, 287.9703, 1.440735, 1.125057, 2.711531
 
20.81038, -0.1287546, -0.001565781, 5, 0.6779425, 0.01076416407346178006944731, 21425.29, -1550.194, -2.423912, 0.004900447, 0.07899015, 290.9307, 1.440735, 1.124608, 2.714055
 
20.82038, -0.1383411, -0.002853327, 5, 0.6791005, 0.0115040480692499654760174, 21857.04, -1551.21, -2.423912, 0.004900447, 0.07899015, 293.8961, 1.440735, 1.124159, 2.716579
 
20.83038, -0.145987, -0.004236738, 5, 0.6802598, 0.0120728624726522764932414, 22293.62, -1552.228, -2.423912, 0.004900447, 0.07899015, 296.8665, 1.440735, 1.12371, 2.719103
 
20.84038, -0.1515097, -0.005696609, 5, 0.6814433, 0.0124634424099335493958062, 22735.05, -1553.247, -2.423912, 0.004900447, 0.07899015, 299.842, 1.440735, 1.123261, 2.721627
 
20.85038, -0.1547735, -0.007211705, 5, 0.682605, 0.0126727741470098237446488, 23181.35, -1554.267, -2.423912, 0.004900447, 0.07899015, 302.8225, 1.440735, 1.122813, 2.724151
 
20.86038, -0.1568019, -0.00875944, 5, 0.6837683, 0.0127561794940815425541, 23632.53, -1569.318, -2.423912, 0.004900447, 0.07899015, 305.808, 1.441424, 1.122364, 2.726675
 
20.87038, -0.1626964, -0.01032746, 5, 0.6849329, 0.0129645846272595373941, 24088.52, -1641.333, -2.423912, 0.004900447, 0.07899015, 308.7981, 1.445797, 1.121915, 2.729198
 
20.88038, -0.1651674, -0.01195442, 5.149692, 0.6861218, 0.0129663216891475180485, 24549.24, -1685.525, -2.423912, 0.004900447, 0.07899015, 311.792, 1.45018, 1.121466, 2.731722
 
20.89038, -0.1644503, -0.0136061, 5.24777, 0.687289, 0.0127431895204918562438, 25014.6, -1706.329, -2.423912, 0.004900447, 0.07899015, 314.7894, 1.454576, 1.121017, 2.734246
 
20.90038, -0.1601454, -0.0152506, 5.295927, 0.6884575, 0.01228115527352195534728, 25484.75, -1708.241, -2.423912, 0.004900447, 0.07899015, 317.7909, 1.458985, 1.120569, 2.73677
 
20.91038, -0.1518224, -0.01685205, 5.305072, 0.689604, 0.01157017027239562301085, 25959.65, -1695.79, -2.423912, 0.004900447, 0.07899015, 320.7963, 1.463412, 1.12012, 2.739294
 
20.92038, -0.1390836, -0.01837028, 5.286765, 0.6907983, 0.01060586194158911340456, 26439.35, -1673.542, -2.423912, 0.004900447, 0.07899015, 323.806, 1.467859, 1.119671, 2.741818
 
20.93038, -0.1215544, -0.01976111, 5.252989, 0.691994, 0.00938841722828588399260, 26923.86, -1646.1, -2.423912, 0.004900447, 0.07899015, 326.8197, 1.472328, 1.119222, 2.744342
 
20.94038, -0.09898791, -0.02097666, 5.2163, 0.6931446, 0.0079279956956644271170183926, 27413.09, -1618.114, -2.423912, 0.004900447, 0.07899015, 329.8373, 1.476821, 1.118773, 2.746866
 
20.95038, -0.07135967, -0.02196653, 5.18995, 0.6943197, 0.0062484314430350561533344831, 27907.11, -1594.268, -2.423912, 0.004900447, 0.07899015, 332.8586, 1.481337, 1.118325, 2.749389
 
20.96038, -0.0387383, -0.02268013, 5.187683, 0.6955194, 0.0043778545582576325611982250, 28405.94, -1579.289, -2.423912, 0.004900447, 0.07899015, 335.8841, 1.485877, 1.117876, 2.751913
 
20.97038, -0.001364302, -0.02306751, 5.223769, 0.6966969, 0.00235136186227376285886, 28909.54, -1577.941, -2.423912, 0.004900447, 0.07899015, 338.9134, 1.490441, 1.117427, 2.754437
 
20.98038, 0.04005339, -0.02308116, 5.313121, 0.6978527, 0.000223988801039544922226, 29417.93, -1595.03, -2.423912, 0.004900447, 0.07899015, 341.9466, 1.495027, 1.116978, 2.756961
 
20.99039, 0.08453346, -0.02268062, 5.471285, 0.6990564, -0.00194381698015065175956, 29931.08, -1635.395, -2.423912, 0.004900447, 0.07899015, 344.9833, 1.499457, 1.116529, 2.759485
 
21.00039, 0.1306148, -0.02183529, 5.714287, 0.7002615, -0.0040783792705141074528983001, 30449.01, -1703.916, -2.423912, 0.004900447, 0.07899015, 348.0238, 1.503865, 1.116081, 2.762009
 
21.01039, 0.1765817, -0.02052914, 6.058798, 0.7014446, -0.00610441787400510139228, 30971.74, -1805.519, -2.423912, 0.004900447, 0.07899015, 351.0682, 1.508275, 1.115632, 2.764532
 
21.02039, 0.2201941, -0.01876332, 6.522065, 0.7026056, -0.0079354054466953439588049703, 31499.22, -1945.155, -2.423912, 0.004900447, 0.07899015, 354.1161, 1.512692, 1.115183, 2.767056
 
21.03039, 0.254992, -0.01656138, 6.849813, 0.7037677, -0.0094227690294918650659232797, 32031.46, -2037.589, -2.423912, 0.004900447, 0.07899015, 357.1674, 1.51551, 1.114734, 2.76958
 
21.04039, 0.2777578, -0.01401146, 6.959167, 0.7043213, -0.0104685348502845388697778993, 32567.91, -2056.93, -2.423912, 0.004900447, 0.07899015, 360.2194, 1.516779, 1.114285, 2.772104
 
21.05039, 0.2900795, -0.01123388, 7.065876, 0.7045695, -0.0110641699161833748498256114, 33108.61, -2075.215, -2.423912, 0.004900447, 0.07899015, 363.272, 1.517978, 1.113837, 2.774628
 
21.06039, 0.2909157, -0.008333088, 7.170813, 0.7048401, -0.0111810837236603084926953631, 33653.51, -2092.647, -2.423912, 0.004900447, 0.07899015, 366.3252, 1.519126, 1.113388, 2.777152
 
21.07039, 0.2794462, -0.005423931, 7.274347, 0.7051099, -0.0108005967865324345434375565, 34202.57, -2109.375, -2.423912, 0.004900447, 0.07899015, 369.3787, 1.520235, 1.112939, 2.779675
 
21.08039, 0.252112, -0.00262947, 7.319653, 0.7053787, -0.0098446135096019418409062161, 34755.84, -2107.308, -2.423912, 0.004900447, 0.07899015, 372.4329, 1.519342, 1.11249, 2.782199
 
21.09039, 0.21373, -0.0001083494, 7.356356, 0.7056465, -0.0084567006018162296469096288, 35313.25, -2102.574, -2.423912, 0.004900447, 0.07899015, 375.4873, 1.518196, 1.112041, 2.784723
 
21.10039, 0.1663485, 0.00202895, 7.393331, 0.7059135, -0.0067142512225756003956118589, 35874.75, -2098.019, -2.423912, 0.004900447, 0.07899015, 378.542, 1.517102, 1.111593, 2.787247
 
21.11039, 0.1120262, 0.003692435, 7.430527, 0.7061796, -0.0047017463800655957328985246, 36440.41, -2093.619, -2.423912, 0.004900447, 0.07899015, 381.5971, 1.516051, 1.111144, 2.789771
 
21.12039, 0.05319111, 0.004812697, 7.46788, 0.7064211, -0.0025154302738088797169648912, 37010.13, -2089.364, -2.423912, 0.004900447, 0.07899015, 384.6524, 1.515036, 1.110695, 2.792295
 
21.13039, -0.007651354, 0.005344608, 7.505399, 0.7066854, -0.0002518336364820772816832115, 37583.93, -2085.235, -2.423912, 0.004900447, 0.07899015, 387.7079, 1.514049, 1.110246, 2.794819
 
21.14039, -0.06773023, 0.005268094, 7.543005, 0.7069487, 0.0019863111511427430906670327, 38161.81, -2081.214, -2.423912, 0.004900447, 0.07899015, 390.7638, 1.512875, 1.109797, 2.797343
 
21.15039, -0.1241906, 0.004590792, 7.580685, 0.7072349, 0.0040962436636601408327081954, 38743.74, -2077.287, -2.423912, 0.004900447, 0.07899015, 393.8199, 1.511699, 1.109349, 2.799866
 
21.16039, -0.1745055, 0.003348887, 7.618346, 0.7074724, 0.0059877795937456382510584813, 39329.71, -2073.447, -2.423912, 0.004900447, 0.07899015, 396.8761, 1.510548, 1.1089, 2.80239
 
21.17039, -0.2163039, 0.001603831, 7.656035, 0.707733, 0.0075781585493595277357220801, 39919.7, -2069.683, -2.423912, 0.004900447, 0.07899015, 399.9325, 1.509426, 1.108451, 2.804914
 
21.18039, -0.2475569, -0.0005592078, 7.693706, 0.7079926, 0.0087984327897876808475086003, 40513.71, -2065.988, -2.423912, 0.004900447, 0.07899015, 402.9891, 1.508336, 1.108002, 2.807438
 
21.19039, -0.2666733, -0.003034777, 7.731354, 0.7082514, 0.0095963430099479966036409658, 41111.72, -2062.359, -2.423912, 0.004900447, 0.07899015, 406.046, 1.50728, 1.107553, 2.809962
 
21.20039, -0.2727493, -0.00570151, 7.768936, 0.7085091, 0.0099444548745692349019340864, 41713.71, -2058.782, -2.423912, 0.004900447, 0.07899015, 409.1029, 1.506257, 1.107105, 2.812486
 
21.21039, -0.2653781, -0.008429003, 7.80646, 0.708766, 0.0098328153067820651799221999, 42319.63, -2055.261, -2.423912, 0.004900447, 0.07899015, 412.1599, 1.505268, 1.106656, 2.81501
 
21.22039, -0.2448972, -0.01108278, 7.843875, 0.7089977, 0.0092767693879976140182934485, 42929.52, -2051.783, -2.423912, 0.004900447, 0.07899015, 415.217, 1.504312, 1.106207, 2.817533
 
21.23039, -0.2121753, -0.01353176, 7.881224, 0.7092527, 0.0083090309160360435565214893, 43543.3, -2048.348, -2.423912, 0.004900447, 0.07899015, 418.274, 1.503387, 1.105758, 2.820057
 
21.24039, -0.1687505, -0.01565351, 7.918467, 0.7095068, 0.0069836375518730653241747525, 44160.95, -2044.953, -2.423912, 0.004900447, 0.07899015, 421.3309, 1.502488, 1.105309, 2.822581
 
21.25039, -0.1167431, -0.01734101, 7.955608, 0.7097599, 0.0053723992425409442481292596, 44782.5, -2041.595, -2.423912, 0.004900447, 0.07899015, 424.3878, 1.501613, 1.104861, 2.825105
 
21.26039, -0.05866143, -0.01850845, 7.992615, 0.7100121, 0.0035581057708394815687159005, 45407.84, -2038.267, -2.423912, 0.004900447, 0.07899015, 427.4443, 1.500756, 1.104412, 2.827629
 
21.27039, 0.002458622, -0.01909506, 8.029497, 0.7102633, 0.0016385431788048135449200179, 46036.98, -2034.972, -2.423912, 0.004900447, 0.07899015, 430.5006, 1.499911, 1.103963, 2.830153
 
21.28039, 0.06353956, -0.01907047, 8.066213, 0.7104893, -0.0002892010387061807088157868, 46669.9, -2031.702, -2.423912, 0.004900447, 0.07899015, 433.5566, 1.49904, 1.103514, 2.832677
 
21.29039, 0.1213815, -0.01843508, 8.102808, 0.7107386, -0.0021273214758829116887348609, 47306.61, -2028.458, -2.423912, 0.004900447, 0.07899015, 436.6123, 1.497995, 1.103065, 2.835201
 
21.30039, 0.1729976, -0.01722126, 8.139271, 0.7110113, -0.0037854937194486325595997788, 47946.99, -2025.236, -2.423912, 0.004900447, 0.07899015, 439.6673, 1.496964, 1.102617, 2.837724
 
21.31039, 0.2154625, -0.01549129, 8.175528, 0.7112345, -0.0051757830654609731900864605, 48591.09, -2022.036, -2.423912, 0.004900447, 0.07899015, 442.722, 1.495951, 1.102168, 2.840248
 
21.32039, 0.2466178, -0.01333666, 8.211665, 0.7115053, -0.0062344545454177679200770617, 49238.83, -2018.855, -2.423912, 0.004900447, 0.07899015, 445.776, 1.494959, 1.101719, 2.842772
 
21.33039, 0.2646467, -0.01087048, 8.247577, 0.7117266, -0.0069087902888812701113487401, 49890.18, -2015.692, -2.423912, 0.004900447, 0.07899015, 448.8293, 1.493992, 1.10127, 2.845296
 
21.34039, 0.2685431, -0.008224017, 8.283341, 0.711971, -0.0071705502038258717003953981, 50545.17, -2012.545, -2.423912, 0.004900447, 0.07899015, 451.882, 1.493051, 1.100821, 2.84782
 
21.35039, 0.2581126, -0.005538586, 8.318924, 0.7122147, -0.0070154835242157689774861658, 51203.71, -2009.414, -2.423912, 0.004900447, 0.07899015, 454.9339, 1.492136, 1.100373, 2.850344
 
21.36039, 0.2337444, -0.00295746, 8.35431, 0.7124575, -0.0064561574878180788603793983, 51865.75, -2006.295, -2.423912, 0.004900447, 0.07899015, 457.9848, 1.491247, 1.099924, 2.852867
 
21.37039, 0.1967601, -0.0006200156, 8.389486, 0.7126749, -0.0055314222719068715092743970, 52531.3, -2003.19, -2.423912, 0.004900447, 0.07899015, 461.0347, 1.490381, 1.099475, 2.855391
 
21.38039, 0.1490677, 0.001347585, 8.424505, 0.7129401, -0.0042960910583378271201610686, 53200.27, -2000.095, -2.423912, 0.004900447, 0.07899015, 464.0835, 1.489535, 1.099026, 2.857915
 
21.39039, 0.09334143, 0.002838262, 8.459277, 0.7131556, -0.0028254766573593175743648958, 53872.69, -1997.011, -2.423912, 0.004900447, 0.07899015, 467.1313, 1.488706, 1.098577, 2.860439
 
21.40039, 0.0327461, 0.003771676, 8.493868, 0.7133942, -0.0012073186504342644276619089, 54548.48, -1993.937, -2.423912, 0.004900447, 0.07899015, 470.1779, 1.487887, 1.098129, 2.862963
 
21.41039, -0.02934366, 0.004099137, 8.528255, 0.7136322, 0.0004662148295397160066502623, 55227.67, -1990.871, -2.423912, 0.004900447, 0.07899015, 473.2233, 1.487018, 1.09768, 2.865487
 
21.42039, -0.08933265, 0.0038057, 8.562409, 0.7138692, 0.0020993448057697872991230494, 55910.12, -1987.811, -2.423912, 0.004900447, 0.07899015, 476.2673, 1.48601, 1.097231, 2.868011
 
21.4304, -0.1437175, 0.002912374, 8.596335, 0.7140807, 0.0035989556531979532805345540, 56595.86, -1984.76, -2.423912, 0.004900447, 0.07899015, 479.3098, 1.48501, 1.096782, 2.870534
 
21.4404, -0.1893229, 0.001475199, 8.630076, 0.7143404, 0.0048809387982243824060344490, 57284.75, -1981.714, -2.423912, 0.004900447, 0.07899015, 482.3506, 1.484022, 1.096333, 2.873058
 
21.4504, -0.2234369, -0.0004180298, 8.663577, 0.7145745, 0.0058739672302318841604885625, 57976.91, -1978.674, -2.423912, 0.004900447, 0.07899015, 485.39, 1.483052, 1.095884, 2.875582
 
